Scenario;UserName;ModelName;Studyname;Attribute;Commodity;Process;Period;Region;Vintage;Userconstraint;Pv;Sow
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2035";"REG1";"2035";"-";"2,70296731684334";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"2,7943868968241";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"2,97500000000001";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"2,51974667417276";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"-";"2,95226124591573";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"2,49729730199566";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"-";"2,76112280610922";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"2,54297024623533";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2030";"REG1";"2030";"-";"0,597039115535512";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2030";"REG1";"2030";"-";"4,69930336218582";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF30";"2040";"REG1";"2022";"-";"-7,58451851095268E-08";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2045";"REG1";"2045";"-";"3,63539977850788";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2040";"REG1";"2040";"-";"3,26264968487966";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2040";"REG1";"2035";"-";"1,53326274073657E-07";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2035";"REG1";"2035";"-";"2,8256555586435";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"5,06780710610043";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"4,88479611919561";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"4,76070217289757";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"4,04926383602548";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2030";"REG1";"2030";"-";"3,52777363730062";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2045";"REG1";"2045";"-";"3,38562419716938";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2040";"REG1";"2040";"-";"3,10625324843755";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF20";"2045";"REG1";"2035";"-";"-1,71684145290035E-07";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2035";"REG1";"2035";"-";"2,72990924654292";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"2,15333838659615";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"2,97499999999999";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"1,88197212211504";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"-";"2,975";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"1,8846456572336";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"-";"2,78489055216615";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"1,85519285939716";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2030";"REG1";"2030";"-";"0,600519388314895";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2030";"REG1";"2030";"-";"4,69296390779834";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF30";"2040";"REG1";"2025";"-";"2,05222603513741E-07";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF30";"2040";"REG1";"2022";"-";"-6,61537821565823E-08";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF20";"2040";"REG1";"2022";"-";"-1,1854372218587E-06";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF20";"2035";"REG1";"2022";"-";"-5,91934493705969E-07";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2045";"REG1";"2045";"-";"3,47683530312746";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2040";"REG1";"2040";"-";"3,2948008929631E-08";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2040";"REG1";"2040";"-";"3,19779244346413";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF20";"2045";"REG1";"2035";"-";"-5,75604907101444E-08";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2035";"REG1";"2035";"-";"2,81765282437946";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"2,63993336391226";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"2,97500000000002";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"2,35489783568887";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"-";"2,975";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"2,21226382806983";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"-";"2,975";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF30";"2035";"REG1";"2030";"-";"2,71680938497056E-07";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"1,60891763260964";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2030";"REG1";"2030";"-";"0,761040815759876";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2030";"REG1";"2030";"-";"5,38965895833395";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF20";"2045";"REG1";"2025";"-";"-1,70051585813063E-07";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2045";"REG1";"2045";"-";"3,58311199693325";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2040";"REG1";"2040";"-";"3,17941285442042";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2035";"REG1";"2035";"-";"2,68698148365758";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"3,45610954455919";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"1,86662062894425";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"3,26560217369013";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"-";"1,90074051739147";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"3,14363331193834";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"-";"1,95418417830233";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF30";"2035";"REG1";"2030";"-";"1,81136697067938E-07";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"3,18208175739842";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2030";"REG1";"2030";"-";"0,439349755561771";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2030";"REG1";"2030";"-";"4,16809307369597";"5"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2045";"REG1";"2045";"-";"3,54215420132322";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2040";"REG1";"2040";"-";"3,26415399298934";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2035";"REG1";"2035";"-";"2,86015905753859";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"2,05801108074105";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"2,97499999999999";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"1,78176527172134";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"-";"2,97499941078584";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"1,62299713707418";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"-";"2,975";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"1,19513923090654";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2030";"REG1";"2030";"-";"0,723866637931564";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2030";"REG1";"2030";"-";"5,29988265107305";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF30";"2035";"REG1";"2025";"-";"1,59689664845319E-07";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2040";"REG1";"2022";"-";"5,89214160022678E-07";"4"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2045";"REG1";"2045";"-";"3,67386976352019";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2040";"REG1";"2040";"-";"3,37924668813694";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2035";"REG1";"2035";"-";"2,98600968480593";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"3,30427335767395";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"2,975";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"3,05987481738001";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"-";"2,97499999999999";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"2,93282696292226";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"-";"2,97499999999999";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF20";"2035";"REG1";"2030";"-";"-1,28976632546247E-07";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"1,74083150148448";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2030";"REG1";"2030";"-";"0,73403770410349";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2030";"REG1";"2030";"-";"5,91131375326876";"3"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2045";"REG1";"2045";"-";"3,75343552530582";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2040";"REG1";"2040";"-";"3,46202709786182";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2035";"REG1";"2035";"-";"3,06680341083839";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"4,27867613819645";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"0,750067448685739";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"4,34799875523131";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"-";"0,791494384739742";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"4,76031040681524";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"-";"0,676413983960484";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"3,85594687944399";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2030";"REG1";"2030";"-";"0,175823023884536";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2030";"REG1";"2030";"-";"4,3547006393925";"2"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2045";"REG1";"2045";"-";"3,70766328866334";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2040";"REG1";"2040";"-";"3,42174686769231";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2035";"REG1";"2035";"-";"2,99752384322854";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"2,35034839144261";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"2,975";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF30";"2045";"REG1";"2030";"-";"-1,17800440911777E-07";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"2,09558885119474";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"-";"2,97499999999999";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"2,00541425030668";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"-";"2,975";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"1,24943203391906";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2030";"REG1";"2030";"-";"0,703195991428344";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2030";"REG1";"2030";"-";"5,74512240194106";"1"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2045";"REG1";"2030";"-";"2,67804434311405";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"10,2616598947763";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"10,0301327261706";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2040";"REG1";"2030";"-";"2,67804434311405";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"10,2616598947763";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"-";"10,0301327261706";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2035";"REG1";"2030";"-";"2,67804434311405";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"10,2616598947763";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"-";"10,0301327261706";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2030";"REG1";"2030";"-";"2,67804434311405";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"10,2616598947763";"9"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2045";"REG1";"2030";"-";"3,08794533242489";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"17,460711019478";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2040";"REG1";"2030";"-";"3,08794533242489";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"17,460711019478";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2035";"REG1";"2030";"-";"3,08794533242489";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"17,460711019478";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2030";"REG1";"2030";"-";"3,08794533242489";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"17,460711019478";"8"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2045";"REG1";"2030";"-";"3,26292015378611";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"6,79327219774209";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"10,0886004359317";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2040";"REG1";"2030";"-";"3,26292015378611";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"6,79327219774209";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"-";"10,0886004359317";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2035";"REG1";"2030";"-";"3,26292015378611";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"6,79327219774209";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"-";"10,0886004359317";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2030";"REG1";"2030";"-";"3,26292015378611";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"6,79327219774209";"7"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2045";"REG1";"2030";"-";"2,63453020720139";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"6,49082097096206";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"12,7853269270481";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2040";"REG1";"2030";"-";"2,63453020720139";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"6,49082097096206";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"-";"12,7853269270481";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2035";"REG1";"2030";"-";"2,63453020720139";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"6,49082097096206";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"-";"12,7853269270481";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2030";"REG1";"2030";"-";"2,63453020720139";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"6,49082097096206";"6"
"timeseries_stoch_stochastic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2045";"REG1";"2030";"-";"2,80545990324936";"5"
